<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GDAX.BTC-USD;D;20211226;000000;50428.3100000;51295.3300000;49460.0000000;50801.7900000;6845
GDAX.BTC-USD;D;20211227;000000;50804.3300000;52100.0000000;50480.0000000;50717.7700000;11592
GDAX.BTC-USD;D;20211228;000000;50720.3500000;50720.3500000;47300.2300000;47543.0900000;23127
GDAX.BTC-USD;D;20211229;000000;47542.2000000;48149.5800000;46094.0200000;46471.2400000;20337
GDAX.BTC-USD;D;20211230;000000;46471.2400000;47926.1500000;45938.4400000;47122.0800000;27411
GDAX.BTC-USD;D;20211231;000000;47122.0900000;48574.7000000;45650.0000000;46211.2400000;19017
GDAX.BTC-USD;D;20220101;000000;46211.2400000;47967.1200000;46205.0000000;47733.4300000;9472
GDAX.BTC-USD;D;20220102;000000;47733.4300000;47990.0000000;46633.3600000;47299.0700000;6850
GDAX.BTC-USD;D;20220103;000000;47299.0600000;47583.3300000;45700.0000000;46459.5600000;10868
GDAX.BTC-USD;D;20220104;000000;46459.5700000;47532.8900000;45515.0000000;45814.6100000;16313
GDAX.BTC-USD;D;20220105;000000;45817.1300000;47076.5500000;42500.0000000;43436.0400000;25059
GDAX.BTC-USD;D;20220106;000000;43446.3400000;43794.5000000;42432.9900000;43083.7600000;20778
GDAX.BTC-USD;D;20220107;000000;43081.7900000;43144.7200000;40571.5300000;41565.1800000;26135
GDAX.BTC-USD;D;20220108;000000;41564.5700000;42318.9700000;40505.3000000;41684.8400000;15430
GDAX.BTC-USD;D;20220109;000000;41684.8400000;42831.1200000;41209.5300000;41876.5200000;11077
GDAX.BTC-USD;D;20220110;000000;41876.5200000;42250.0000000;39650.0000000;41824.0700000;25237
GDAX.BTC-USD;D;20220111;000000;41824.0600000;43130.0000000;41274.8000000;42753.4400000;19678
GDAX.BTC-USD;D;20220112;000000;42749.8400000;44342.8300000;42459.2100000;43920.3700000;16248
GDAX.BTC-USD;D;20220113;000000;43921.2100000;44453.2200000;42325.0000000;42581.6500000;14758
GDAX.BTC-USD;D;20220114;000000;42576.2700000;43473.9800000;41752.0000000;43090.7200000;13533
GDAX.BTC-USD;D;20220115;000000;43090.7200000;43819.3900000;42577.3500000;43098.2000000;6337
GDAX.BTC-USD;D;20220116;000000;43098.2000000;43497.2400000;42600.0000000;43104.3400000;6480
GDAX.BTC-USD;D;20220117;000000;43104.3400000;43200.0000000;41567.6400000;42218.0100000;10966
GDAX.BTC-USD;D;20220118;000000;42214.6600000;42692.7100000;41287.7900000;42369.7400000;13653
GDAX.BTC-USD;D;20220119;000000;42372.1500000;42586.0300000;41126.0000000;41674.2700000;15660
GDAX.BTC-USD;D;20220120;000000;41672.1400000;43511.9900000;40555.0000000;40670.9700000;17873
GDAX.BTC-USD;D;20220121;000000;40671.7700000;41127.7900000;35422.0000000;36456.9400000;50736
GDAX.BTC-USD;D;20220122;000000;36456.6700000;36835.9300000;34017.5600000;35066.4300000;30046
GDAX.BTC-USD;D;20220123;000000;35075.7000000;36555.5500000;34625.0000000;36282.4700000;17452
GDAX.BTC-USD;D;20220124;000000;36275.2800000;37574.6300000;32933.3300000;36693.3200000;38785
GDAX.BTC-USD;D;20220125;000000;36687.5800000;37579.8100000;35716.1500000;36980.0000000;21622
GDAX.BTC-USD;D;20220126;000000;36980.0000000;38960.0000000;36254.9700000;36840.6300000;27396
GDAX.BTC-USD;D;20220127;000000;36846.2200000;37249.0000000;35526.3600000;37188.3700000;23589
GDAX.BTC-USD;D;20220128;000000;37188.3700000;38023.7400000;36162.4800000;37741.9000000;22709
GDAX.BTC-USD;D;20220129;000000;37741.9000000;38748.4300000;37300.0000000;38191.1000000;13122
GDAX.BTC-USD;D;20220130;000000;38189.8200000;38384.0700000;37365.3100000;37901.3500000;10622
GDAX.BTC-USD;D;20220131;000000;37904.9900000;38785.0400000;36640.9400000;38491.9300000;19668
GDAX.BTC-USD;D;20220201;000000;38492.5300000;39300.0000000;38021.5300000;38716.8800000;16364
GDAX.BTC-USD;D;20220202;000000;38714.2700000;38888.8800000;36584.2900000;36923.3900000;13813
GDAX.BTC-USD;D;20220203;000000;36923.3900000;37450.7500000;36259.0100000;37329.9100000;13284
GDAX.BTC-USD;D;20220204;000000;37324.6100000;41788.8100000;37051.3600000;41614.6400000;22531
GDAX.BTC-USD;D;20220205;000000;41613.7500000;41970.0000000;40955.4000000;41404.8500000;11184
GDAX.BTC-USD;D;20220206;000000;41411.5900000;42719.9300000;41135.3900000;42415.1600000;6430
GDAX.BTC-USD;D;20220207;000000;42416.0600000;44533.0000000;41678.7900000;43868.0700000;20042
GDAX.BTC-USD;D;20220208;000000;43868.0800000;45519.2400000;42688.0000000;44085.5900000;20368
GDAX.BTC-USD;D;20220209;000000;44087.5800000;44865.4600000;43155.5000000;44416.3500000;12794
GDAX.BTC-USD;D;20220210;000000;44416.3900000;45855.0000000;43210.0000000;43527.7100000;20020
GDAX.BTC-USD;D;20220211;000000;43521.8800000;43962.1300000;42000.0000000;42386.4700000;19385
GDAX.BTC-USD;D;20220212;000000;42386.4700000;43050.0000000;41750.0000000;42244.9700000;8643
GDAX.BTC-USD;D;20220213;000000;42244.9100000;42781.9600000;41885.6100000;42074.9900000;6228
GDAX.BTC-USD;D;20220214;000000;42073.3700000;42876.1500000;41570.0000000;42548.7100000;14795
GDAX.BTC-USD;D;20220215;000000;42548.7100000;44775.9600000;42433.2800000;44583.5200000;14147
GDAX.BTC-USD;D;20220216;000000;44580.7300000;44585.6900000;43330.5900000;43895.5600000;9661
GDAX.BTC-USD;D;20220217;000000;43895.5500000;44195.6200000;40099.9900000;40536.7300000;18631
GDAX.BTC-USD;D;20220218;000000;40537.9400000;40990.9000000;39425.0700000;39983.5600000;16486
GDAX.BTC-USD;D;20220219;000000;39993.6400000;40469.8200000;39655.0000000;40101.9400000;6277
GDAX.BTC-USD;D;20220220;000000;40101.9300000;40146.0700000;38000.0000000;38389.0300000;10974
GDAX.BTC-USD;D;20220221;000000;38395.9900000;39506.9100000;36811.0000000;37023.0000000;20993
GDAX.BTC-USD;D;20220222;000000;37022.1100000;38469.0600000;36350.0000000;38251.4800000;22769
GDAX.BTC-USD;D;20220223;000000;38251.6700000;39276.8500000;37055.0000000;37268.1900000;15500
GDAX.BTC-USD;D;20220224;000000;37268.1800000;39720.0000000;34322.0000000;38347.3000000;42131
GDAX.BTC-USD;D;20220225;000000;38347.3000000;39716.0000000;38016.4400000;39238.4800000;20744
GDAX.BTC-USD;D;20220226;000000;39242.7100000;40300.5000000;38592.0400000;39137.8000000;8595
GDAX.BTC-USD;D;20220227;000000;39146.9700000;39875.7100000;37020.0000000;37717.0800000;14437
GDAX.BTC-USD;D;20220228;000000;37716.5700000;44240.7700000;37455.7100000;43192.6600000;25686
GDAX.BTC-USD;D;20220301;000000;43189.6100000;44993.1200000;42850.0000000;44439.9500000;22594
GDAX.BTC-USD;D;20220302;000000;44440.0000000;45426.4500000;43342.1600000;43912.3400000;17461
GDAX.BTC-USD;D;20220303;000000;43916.4700000;44096.4500000;41811.0000000;42464.4100000;19277
GDAX.BTC-USD;D;20220304;000000;42464.4100000;42524.8700000;38577.0100000;39166.5100000;24088
GDAX.BTC-USD;D;20220305;000000;39166.5000000;39600.0000000;38587.2700000;39402.4300000;8443
GDAX.BTC-USD;D;20220306;000000;39407.8700000;39730.5000000;38091.0200000;38408.3800000;10126
GDAX.BTC-USD;D;20220307;000000;38406.8200000;39556.5800000;37161.8800000;37994.0000000;19554
GDAX.BTC-USD;D;20220308;000000;37991.0500000;39376.6500000;37851.5400000;38749.3800000;19129
GDAX.BTC-USD;D;20220309;000000;38749.1600000;42597.8400000;38655.9800000;41953.9700000;24655
GDAX.BTC-USD;D;20220310;000000;41949.2800000;42053.8400000;38560.8500000;39433.7100000;20811
GDAX.BTC-USD;D;20220311;000000;39431.4000000;40251.5100000;38234.0800000;38732.0400000;15917
GDAX.BTC-USD;D;20220312;000000;38732.3300000;39472.1700000;38654.0200000;38813.0200000;5629
GDAX.BTC-USD;D;20220313;000000;38815.5600000;39318.1900000;37580.8600000;37793.0100000;8031
GDAX.BTC-USD;D;20220314;000000;37793.4000000;39906.3900000;37560.4000000;39674.1700000;13558
GDAX.BTC-USD;D;20220315;000000;39678.5100000;39900.0000000;38135.0000000;39298.1000000;14918
GDAX.BTC-USD;D;20220316;000000;39298.1100000;41717.6700000;38850.0000000;41127.9700000;22781
GDAX.BTC-USD;D;20220317;000000;41127.9600000;41486.0000000;40521.0000000;40950.3300000;15731
GDAX.BTC-USD;D;20220318;000000;40950.2300000;42396.0400000;40130.0000000;41774.9800000;17174
GDAX.BTC-USD;D;20220319;000000;41781.3700000;42429.0000000;41534.8900000;42232.2600000;8638
GDAX.BTC-USD;D;20220320;000000;42232.0500000;42330.1000000;40918.7200000;41287.2400000;7631
GDAX.BTC-USD;D;20220321;000000;41287.2400000;41578.3300000;40509.0000000;41017.7100000;10980
GDAX.BTC-USD;D;20220322;000000;41017.7000000;43389.7900000;40885.1900000;42378.2600000;19932
GDAX.BTC-USD;D;20220323;000000;42376.0300000;43036.9500000;41766.7900000;42899.7100000;13746
GDAX.BTC-USD;D;20220324;000000;42899.7100000;44241.0000000;42627.4800000;44012.2900000;21836
GDAX.BTC-USD;D;20220325;000000;44012.3600000;45130.9100000;43605.8000000;44331.8500000;19136
GDAX.BTC-USD;D;20220326;000000;44336.1900000;44820.5800000;44091.0900000;44539.4200000;7322
GDAX.BTC-USD;D;20220327;000000;44538.2100000;46950.0000000;44437.2200000;46850.0100000;10347
GDAX.BTC-USD;D;20220328;000000;46850.0100000;48240.0000000;46662.2800000;47144.9200000;18777
GDAX.BTC-USD;D;20220329;000000;47146.9200000;48124.9400000;46589.0000000;47454.1900000;15777
GDAX.BTC-USD;D;20220330;000000;47448.4100000;47717.0100000;46544.8900000;47078.0300000;12688
GDAX.BTC-USD;D;20220331;000000;47078.0200000;47624.0900000;45211.0000000;45528.4500000;17474
GDAX.BTC-USD;D;20220401;000000;45525.2500000;46739.2400000;44232.8600000;46296.3400000;18117
GDAX.BTC-USD;D;20220402;000000;46296.3600000;47219.4600000;45642.8900000;45826.2700000;8366
GDAX.BTC-USD;D;20220403;000000;45826.2400000;47469.4000000;45552.0700000;46422.1600000;8787
GDAX.BTC-USD;D;20220404;000000;46420.0800000;46900.0000000;45129.9300000;46596.8300000;13791
GDAX.BTC-USD;D;20220405;000000;46594.3900000;47200.0000000;45371.1600000;45506.5000000;14400
GDAX.BTC-USD;D;20220406;000000;45509.9200000;45523.2500000;43115.2600000;43166.7000000;24246
GDAX.BTC-USD;D;20220407;000000;43166.7100000;43908.5800000;42734.6900000;43452.1800000;13247
GDAX.BTC-USD;D;20220408;000000;43444.7100000;44000.0000000;42112.0000000;42262.0200000;11946
GDAX.BTC-USD;D;20220409;000000;42261.9000000;42816.3800000;42118.9600000;42766.9300000;4793
GDAX.BTC-USD;D;20220410;000000;42766.4600000;43443.3200000;41885.8600000;42165.9600000;5757
GDAX.BTC-USD;D;20220411;000000;42165.9600000;42424.1400000;39204.5900000;39535.8700000;17218
GDAX.BTC-USD;D;20220412;000000;39535.8800000;40705.6800000;39250.0000000;40086.2300000;13874
GDAX.BTC-USD;D;20220413;000000;40086.7000000;41570.8800000;39550.0000000;41146.6800000;11445
GDAX.BTC-USD;D;20220414;000000;41147.1500000;41512.4300000;39573.8000000;39954.0800000;11020
GDAX.BTC-USD;D;20220415;000000;39953.6200000;40850.0000000;39770.2200000;40554.5800000;6443
GDAX.BTC-USD;D;20220416;000000;40554.6000000;40699.9900000;40005.0000000;40387.6000000;4083
GDAX.BTC-USD;D;20220417;000000;40387.6000000;40605.4600000;39553.0700000;39683.5400000;4800
GDAX.BTC-USD;D;20220418;000000;39681.1100000;41100.0000000;38550.0000000;40803.5800000;13089
GDAX.BTC-USD;D;20220419;000000;40810.8700000;41772.9400000;40571.9900000;41503.8500000;10219
GDAX.BTC-USD;D;20220420;000000;41501.5600000;42209.5800000;40900.0000000;41377.6100000;14617
GDAX.BTC-USD;D;20220421;000000;41371.8800000;43109.4700000;39744.7500000;40480.8100000;17209
GDAX.BTC-USD;D;20220422;000000;40483.3800000;40802.6500000;39174.8000000;39712.2500000;16865
GDAX.BTC-USD;D;20220423;000000;39712.2000000;39993.8200000;39296.1900000;39465.8700000;6946
GDAX.BTC-USD;D;20220424;000000;39459.6300000;39945.7400000;39000.0000000;39464.5600000;6427
GDAX.BTC-USD;D;20220425;000000;39463.7500000;40605.3000000;38210.2400000;40439.2200000;20534
GDAX.BTC-USD;D;20220426;000000;40440.9000000;40817.1600000;37700.0000000;38113.8200000;21647
GDAX.BTC-USD;D;20220427;000000;38118.4300000;39470.0000000;37882.8300000;39251.1100000;20820
GDAX.BTC-USD;D;20220428;000000;39251.0200000;40400.0000000;38883.8300000;39743.2200000;16722
GDAX.BTC-USD;D;20220429;000000;39741.2100000;39926.8000000;38161.8500000;38593.1000000;14295
GDAX.BTC-USD;D;20220430;000000;38592.2700000;38795.0000000;37590.0000000;37644.1000000;6920
GDAX.BTC-USD;D;20220501;000000;37640.3500000;38675.3700000;37401.0000000;38473.0500000;7969
GDAX.BTC-USD;D;20220502;000000;38469.4900000;39181.2700000;38041.0000000;38510.8900000;17926
GDAX.BTC-USD;D;20220503;000000;38510.8800000;38643.4800000;37505.0100000;37719.5900000;17953
GDAX.BTC-USD;D;20220504;000000;37719.5800000;40038.2700000;37651.3800000;39669.5600000;21510
GDAX.BTC-USD;D;20220505;000000;39669.5600000;39864.5500000;35568.0000000;36537.2200000;28820
GDAX.BTC-USD;D;20220506;000000;36537.2200000;36664.4000000;35255.4000000;35999.1000000;28643
GDAX.BTC-USD;D;20220507;000000;35999.1000000;36125.0000000;34785.0000000;35458.0000000;11389
GDAX.BTC-USD;D;20220508;000000;35458.0000000;35499.9300000;33701.0000000;34027.9100000;22385
GDAX.BTC-USD;D;20220509;000000;34033.4900000;34231.5400000;30010.0000000;30078.2700000;55131
GDAX.BTC-USD;D;20220510;000000;30078.2700000;32645.4900000;29735.0500000;31002.3900000;55826
GDAX.BTC-USD;D;20220511;000000;31002.3900000;32185.9000000;27682.3800000;28972.3400000;61531
GDAX.BTC-USD;D;20220512;000000;28977.7500000;30091.2000000;25338.5300000;28941.9500000;70707
GDAX.BTC-USD;D;20220513;000000;28941.9500000;30990.0000000;28662.7000000;29232.1800000;34670
GDAX.BTC-USD;D;20220514;000000;29234.7300000;30287.5800000;28564.3800000;30041.8800000;15254
GDAX.BTC-USD;D;20220515;000000;30041.9000000;31418.3500000;29436.0600000;31290.0500000;16420
GDAX.BTC-USD;D;20220516;000000;31290.0200000;31293.3100000;29055.0000000;29839.8900000;22655
GDAX.BTC-USD;D;20220517;000000;29839.8900000;30750.0000000;29415.0100000;30412.1200000;19834
GDAX.BTC-USD;D;20220518;000000;30412.1000000;30675.9200000;28605.0000000;28672.9400000;28336
GDAX.BTC-USD;D;20220519;000000;28671.5000000;30500.0000000;28645.2000000;30274.5900000;28998
GDAX.BTC-USD;D;20220520;000000;30274.5900000;30729.8300000;28690.9200000;29155.7500000;34330
GDAX.BTC-USD;D;20220521;000000;29155.7400000;29613.3400000;28913.2600000;29408.2600000;9994
GDAX.BTC-USD;D;20220522;000000;29407.4000000;30457.9000000;29211.0000000;30260.8700000;11773
GDAX.BTC-USD;D;20220523;000000;30258.0400000;30635.3900000;28847.7200000;29082.5200000;25392
GDAX.BTC-USD;D;20220524;000000;29079.3100000;29802.0000000;28611.0000000;29626.4400000;17095
GDAX.BTC-USD;D;20220525;000000;29627.6100000;30192.0800000;29296.1200000;29503.4900000;17180
GDAX.BTC-USD;D;20220526;000000;29503.4800000;29850.0000000;28000.0000000;29166.0600000;26605
GDAX.BTC-USD;D;20220527;000000;29166.0600000;29355.4000000;28220.0000000;28598.3100000;21039
GDAX.BTC-USD;D;20220528;000000;28598.3100000;29239.5200000;28500.0000000;29008.9900000;7732
GDAX.BTC-USD;D;20220529;000000;29008.9900000;29550.0000000;28809.8400000;29447.0700000;6740
GDAX.BTC-USD;D;20220530;000000;29447.0800000;32232.1600000;29273.6500000;31711.4200000;24914
GDAX.BTC-USD;D;20220531;000000;31716.6700000;32383.9600000;31195.9000000;31784.0500000;21186
GDAX.BTC-USD;D;20220601;000000;31784.1800000;31964.5600000;29308.0100000;29788.7900000;26864
GDAX.BTC-USD;D;20220602;000000;29789.1900000;30655.0000000;29558.6100000;30433.7500000;18520
GDAX.BTC-USD;D;20220603;000000;30429.1200000;30674.9500000;29213.4700000;29670.8500000;15036
GDAX.BTC-USD;D;20220604;000000;29672.7700000;29952.0000000;29454.1400000;29843.1800000;6394
GDAX.BTC-USD;D;20220605;000000;29837.5600000;30158.4400000;29505.6500000;29901.5400000;5481
GDAX.BTC-USD;D;20220606;000000;29899.6200000;31745.0000000;29866.4400000;31343.6100000;20380
GDAX.BTC-USD;D;20220607;000000;31349.5900000;31549.2100000;29200.0000000;31106.9000000;23239
GDAX.BTC-USD;D;20220608;000000;31111.0000000;31306.3200000;29829.9800000;30177.0000000;16771
GDAX.BTC-USD;D;20220609;000000;30182.9200000;30679.7200000;29904.0000000;30079.6200000;13352
GDAX.BTC-USD;D;20220610;000000;30079.5900000;30337.8300000;28821.1500000;29063.1100000;23204
GDAX.BTC-USD;D;20220611;000000;29058.7900000;29411.1100000;28080.0100000;28388.6300000;13273
GDAX.BTC-USD;D;20220612;000000;28395.0300000;28516.3300000;26532.9500000;26555.2000000;18641
GDAX.BTC-USD;D;20220613;000000;26555.1700000;26869.3500000;21920.0000000;22460.9700000;81730
GDAX.BTC-USD;D;20220614;000000;22460.9700000;23299.2200000;20816.4000000;22120.2500000;47389
GDAX.BTC-USD;D;20220615;000000;22120.2300000;22769.1200000;20071.0000000;22562.3300000;62058
GDAX.BTC-USD;D;20220616;000000;22562.3300000;22974.1000000;20200.0000000;20372.0000000;37577
GDAX.BTC-USD;D;20220617;000000;20371.9600000;21338.7000000;20209.7300000;20447.8600000;25556
GDAX.BTC-USD;D;20220618;000000;20447.8600000;20750.0000000;17567.4500000;18948.8900000;52912
GDAX.BTC-USD;D;20220619;000000;18944.6600000;20795.1100000;17934.2600000;20552.4400000;29381
GDAX.BTC-USD;D;20220620;000000;20552.3900000;21041.6200000;19603.8000000;20549.7500000;24928
GDAX.BTC-USD;D;20220621;000000;20547.6800000;21711.0000000;20328.0300000;20696.9600000;23770
GDAX.BTC-USD;D;20220622;000000;20699.6300000;20873.5200000;19751.5100000;19968.4600000;26567
GDAX.BTC-USD;D;20220623;000000;19970.0700000;21211.9700000;19869.4100000;21104.4500000;21451
GDAX.BTC-USD;D;20220624;000000;21104.4500000;21537.4600000;20712.5400000;21223.7200000;21331
GDAX.BTC-USD;D;20220625;000000;21221.1300000;21594.5000000;20900.0000000;21478.0400000;12877
GDAX.BTC-USD;D;20220626;000000;21474.1400000;21866.0000000;20944.6800000;21027.9200000;11140
GDAX.BTC-USD;D;20220627;000000;21024.8500000;21520.0000000;20500.0000000;20725.1700000;17449
GDAX.BTC-USD;D;20220628;000000;20722.9500000;21189.9900000;20164.7000000;20252.8900000;17636
GDAX.BTC-USD;D;20220629;000000;20253.5000000;20410.9100000;19823.4300000;20094.7900000;18293
GDAX.BTC-USD;D;20220630;000000;20098.0000000;20143.5300000;18603.0000000;19985.6200000;28371
GDAX.BTC-USD;D;20220701;000000;19985.6200000;20879.9900000;18938.3300000;19252.7600000;32981
GDAX.BTC-USD;D;20220702;000000;19252.7600000;19422.0200000;18955.0200000;19224.0300000;10713
GDAX.BTC-USD;D;20220703;000000;19225.5400000;19622.3300000;18755.7500000;19291.3300000;11827
GDAX.BTC-USD;D;20220704;000000;19291.3500000;20331.7600000;19029.3300000;20211.3500000;14468
GDAX.BTC-USD;D;20220705;000000;20212.4200000;20734.8900000;19274.9500000;20153.5100000;21950
GDAX.BTC-USD;D;20220706;000000;20153.7400000;20650.0000000;19743.0000000;20542.6700000;18496
GDAX.BTC-USD;D;20220707;000000;20542.6600000;21855.7200000;20224.8000000;21614.6000000;25215
GDAX.BTC-USD;D;20220708;000000;21618.0400000;22490.5400000;21172.0000000;21582.2000000;25327
GDAX.BTC-USD;D;20220709;000000;21582.2800000;21959.3000000;21311.0400000;21583.9900000;9422
GDAX.BTC-USD;D;20220710;000000;21582.2300000;21595.7500000;20636.5300000;20850.6500000;9624
GDAX.BTC-USD;D;20220711;000000;20850.6500000;20854.3200000;19860.1200000;19942.4300000;16065
GDAX.BTC-USD;D;20220712;000000;19942.4400000;20037.4600000;19226.4700000;19303.6500000;21643
GDAX.BTC-USD;D;20220713;000000;19304.7100000;20330.7100000;18892.0000000;20220.2300000;28204
GDAX.BTC-USD;D;20220714;000000;20219.6900000;20893.7300000;19607.1400000;20577.0200000;24367
GDAX.BTC-USD;D;20220715;000000;20574.9600000;21196.3700000;20368.6700000;20827.5500000;17737
GDAX.BTC-USD;D;20220716;000000;20823.0600000;21582.7100000;20475.9400000;21189.6800000;12479
GDAX.BTC-USD;D;20220717;000000;21189.2300000;21667.1000000;20750.1000000;20791.7400000;11465
GDAX.BTC-USD;D;20220718;000000;20791.7400000;22777.0000000;20755.9500000;22427.5600000;31433
GDAX.BTC-USD;D;20220719;000000;22434.9700000;23800.0000000;21578.5700000;23395.0600000;34806
GDAX.BTC-USD;D;20220720;000000;23398.4600000;24287.1300000;22899.0000000;23226.9900000;34100
GDAX.BTC-USD;D;20220721;000000;23225.2400000;23434.6500000;22340.0700000;23153.9600000;24117
GDAX.BTC-USD;D;20220722;000000;23152.7600000;23763.5500000;22505.5600000;22687.6800000;20873
GDAX.BTC-USD;D;20220723;000000;22688.8500000;23006.1600000;21941.0100000;22450.6900000;12599
GDAX.BTC-USD;D;20220724;000000;22451.3600000;23036.4600000;22263.8500000;22583.4300000;9134
GDAX.BTC-USD;D;20220725;000000;22583.3700000;22665.7400000;21254.9700000;21313.4100000;22279
